0 0 0 0
0.05 0 0 1
0.05 0.05 0 22
0 0.05 0 21
0 0 0 0


0.05 0 0 1
0.1 0 0 2
0.1 0.05 0 23
0.05 0.05 0 22
0.05 0 0 1


0.1 0 0 2
0.15 0 0 3
0.15 0.05 0 24
0.1 0.05 0 23
0.1 0 0 2


0.15 0 0 3
0.2 0 0 4
0.2 0.05 0 25
0.15 0.05 0 24
0.15 0 0 3


0.2 0 0 4
0.25 0 0 5
0.25 0.05 0 26
0.2 0.05 0 25
0.2 0 0 4


0.25 0 0 5
0.3 0 0 6
0.3 0.05 0 27
0.25 0.05 0 26
0.25 0 0 5


0.3 0 0 6
0.35 0 0 7
0.35 0.05 0 28
0.3 0.05 0 27
0.3 0 0 6


0.35 0 0 7
0.4 0 0 8
0.4 0.05 0 29
0.35 0.05 0 28
0.35 0 0 7


0.4 0 0 8
0.45 0 0 9
0.45 0.05 0 30
0.4 0.05 0 29
0.4 0 0 8


0.45 0 0 9
0.5 0 0 10
0.5 0.05 0 31
0.45 0.05 0 30
0.45 0 0 9


0.5 0 0 10
0.55 0 0 11
0.55 0.05 0 32
0.5 0.05 0 31
0.5 0 0 10


0.55 0 0 11
0.6 0 0 12
0.6 0.05 0 33
0.55 0.05 0 32
0.55 0 0 11


0.6 0 0 12
0.65 0 0 13
0.65 0.05 0 34
0.6 0.05 0 33
0.6 0 0 12


0.65 0 0 13
0.7 0 0 14
0.7 0.05 0 35
0.65 0.05 0 34
0.65 0 0 13


0.7 0 0 14
0.75 0 0 15
0.75 0.05 0 36
0.7 0.05 0 35
0.7 0 0 14


0.75 0 0 15
0.8 0 0 16
0.8 0.05 0 37
0.75 0.05 0 36
0.75 0 0 15


0.8 0 0 16
0.85 0 0 17
0.85 0.05 0 38
0.8 0.05 0 37
0.8 0 0 16


0.85 0 0 17
0.9 0 0 18
0.9 0.05 0 39
0.85 0.05 0 38
0.85 0 0 17


0.9 0 0 18
0.95 0 0 19
0.95 0.05 0 40
0.9 0.05 0 39
0.9 0 0 18


0.95 0 0 19
1 0 0 20
1 0.05 0 41
0.95 0.05 0 40
0.95 0 0 19


0 0.05 0 21
0.05 0.05 0 22
0.05 0.1 0 43
0 0.1 0 42
0 0.05 0 21


0.05 0.05 0 22
0.1 0.05 0 23
0.1 0.1 0 44
0.05 0.1 0 43
0.05 0.05 0 22


0.1 0.05 0 23
0.15 0.05 0 24
0.15 0.1 0 45
0.1 0.1 0 44
0.1 0.05 0 23


0.15 0.05 0 24
0.2 0.05 0 25
0.2 0.1 0 46
0.15 0.1 0 45
0.15 0.05 0 24


0.2 0.05 0 25
0.25 0.05 0 26
0.25 0.1 0 47
0.2 0.1 0 46
0.2 0.05 0 25


0.25 0.05 0 26
0.3 0.05 0 27
0.3 0.1 0 48
0.25 0.1 0 47
0.25 0.05 0 26


0.3 0.05 0 27
0.35 0.05 0 28
0.35 0.1 0 49
0.3 0.1 0 48
0.3 0.05 0 27


0.35 0.05 0 28
0.4 0.05 0 29
0.4 0.1 0 50
0.35 0.1 0 49
0.35 0.05 0 28


0.4 0.05 0 29
0.45 0.05 0 30
0.45 0.1 0 51
0.4 0.1 0 50
0.4 0.05 0 29


0.45 0.05 0 30
0.5 0.05 0 31
0.5 0.1 0 52
0.45 0.1 0 51
0.45 0.05 0 30


0.5 0.05 0 31
0.55 0.05 0 32
0.55 0.1 0 53
